sp_name,month,param_id,value
Footscray,10,O3,19.42
Footscray,10,PM10,18.69
Footscray,10,PPM2.5,5.91
Footscray,10,SO2,0.83
Footscray,11,API,0.52
Footscray,11,CO,0.17
Footscray,11,NO2,10.43
Footscray,11,O3,19.22
Footscray,11,PM10,19.84
Footscray,11,PPM2.5,6.61
Footscray,11,SO2,1.4
Footscray,12,API,0.45
Footscray,12,CO,0.14
Footscray,12,NO2,8.1
Footscray,12,O3,16.74
Footscray,12,PM10,18.78
Footscray,12,PPM2.5,6.1
Footscray,12,SO2,1.13
Geelong South,1,API,0.57
Geelong South,1,CO,0.13
Geelong South,1,NO2,3.86
Geelong South,1,O3,19.23
Geelong South,1,PM10,24.99
Geelong South,1,SO2,0.91
Geelong South,2,API,0.57
Geelong South,2,CO,0.13
Geelong South,2,NO2,3.96
Geelong South,2,O3,18.29
Geelong South,2,PM10,23.71
Geelong South,2,SO2,0.84
Geelong South,3,API,0.56
Geelong South,3,CO,0.13
Geelong South,3,NO2,6.01
Geelong South,3,O3,17.72
Geelong South,3,PM10,23.1
Geelong South,3,SO2,1.07
Geelong South,4,API,0.62
Geelong South,4,CO,0.18
Geelong South,4,NO2,7.98
Geelong South,4,O3,15.71
Geelong South,4,PM10,21.79
Geelong South,4,SO2,1.04
Geelong South,5,API,0.59
Geelong South,5,CO,0.24
Geelong South,5,NO2,8.79
Geelong South,5,O3,14.26
Geelong South,5,PM10,17.17
Geelong South,5,SO2,0.98
Geelong South,6,API,0.54
Geelong South,6,CO,0.25
Geelong South,6,NO2,8.5
Geelong South,6,O3,15.47
Geelong South,6,PM10,15.11
Geelong South,6,SO2,0.99
Geelong South,7,API,0.46
Geelong South,7,CO,0.24
Geelong South,7,NO2,8.26
Geelong South,7,O3,16.69
Geelong South,7,PM10,14.2
Geelong South,7,SO2,0.95
Geelong South,8,API,0.43
Geelong South,8,CO,0.19
Geelong South,8,NO2,7.47
Geelong South,8,O3,18.54
Geelong South,8,PM10,16.0
Geelong South,8,SO2,0.73
Geelong South,9,API,0.42
Geelong South,9,CO,0.18
Geelong South,9,NO2,6.5
Geelong South,9,O3,20.85
Geelong South,9,PM10,17.54
Geelong South,9,SO2,0.83
Geelong South,10,API,0.45
Geelong South,10,CO,0.19
Geelong South,10,NO2,5.59
Geelong South,10,O3,22.48
Geelong South,10,PM10,21.44
Geelong South,10,SO2,0.92
Geelong South,11,API,0.49
Geelong South,11,CO,0.17
Geelong South,11,NO2,4.74
Geelong South,11,O3,21.83
Geelong South,11,PM10,19.69
Geelong South,11,SO2,1.0
Geelong South,12,API,0.44
Geelong South,12,CO,0.15
Geelong South,12,NO2,3.69
Geelong South,12,O3,17.97
Geelong South,12,PM10,18.84
Geelong South,12,SO2,0.84
Melton,1,O3,20.49
Melton,2,O3,20.79
Melton,3,O3,18.86
Melton,4,O3,16.63
Melton,5,O3,15.62
Melton,6,O3,16.27
Melton,7,O3,17.85
Melton,8,O3,19.81
