sp_name,year,month,param_id,PV
Melton,2006,8,O3,13169.0
Melton,2006,9,O3,15199.0
Melton,2006,10,O3,17515.0
Melton,2006,11,O3,15857.0
Melton,2006,12,O3,16919.0
Mooroolbark,2006,1,API,351.81999999999977
Mooroolbark,2006,1,CO,44.80000000000003
Mooroolbark,2006,1,NO2,3536.0
Mooroolbark,2006,1,O3,13380.0
Mooroolbark,2006,1,PM10,18097.499999999985
Mooroolbark,2006,2,API,288.80999999999995
Mooroolbark,2006,2,CO,39.700000000000074
Mooroolbark,2006,2,NO2,2959.0
Mooroolbark,2006,2,O3,8551.0
Mooroolbark,2006,2,PM10,14065.999999999998
Mooroolbark,2006,3,API,378.6699999999995
Mooroolbark,2006,3,CO,98.89999999999985
Mooroolbark,2006,3,NO2,4851.0
Mooroolbark,2006,3,O3,13445.0
Mooroolbark,2006,3,PM10,17027.900000000005
Mooroolbark,2006,4,API,544.74
Mooroolbark,2006,4,CO,150.89999999999958
Mooroolbark,2006,4,NO2,5717.0
Mooroolbark,2006,4,O3,8532.0
Mooroolbark,2006,4,PM10,12780.6
Mooroolbark,2006,5,API,610.5699999999995
Mooroolbark,2006,5,CO,326.20000000000005
Mooroolbark,2006,5,NO2,6811.0
Mooroolbark,2006,5,O3,5658.0
Mooroolbark,2006,5,PM10,11772.300000000008
Mooroolbark,2006,6,API,718.7800000000004
Mooroolbark,2006,6,CO,461.50000000000074
Mooroolbark,2006,6,NO2,7933.0
Mooroolbark,2006,6,O3,4634.0
Mooroolbark,2006,6,PM10,15872.100000000008
Mooroolbark,2006,7,API,489.6399999999999
Mooroolbark,2006,7,CO,196.19999999999976
Mooroolbark,2006,7,NO2,6854.0
Mooroolbark,2006,7,O3,8856.0
Mooroolbark,2006,7,PM10,11072.4
Mooroolbark,2006,8,API,504.44999999999936
Mooroolbark,2006,8,CO,279.1999999999993
Mooroolbark,2006,8,NO2,7220.0
Mooroolbark,2006,8,O3,9155.0
Mooroolbark,2006,8,PM10,14449.199999999979
Mooroolbark,2006,9,API,381.1599999999995
Mooroolbark,2006,9,CO,155.0999999999998
Mooroolbark,2006,9,NO2,5280.0
